customer_id,gender_female,senior_citizen,partner,dependents,tenure,phone_service,paperless_billing,monthly_charges,total_charges,churn,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
3050-GBUSH,1,0,0,0,3,0,1,34.8,113.95,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.25,1,0,37.983333333333334,455.8,2,False,True,37.98,11.6,False
0207-MDKNV,1,0,0,0,15,1,0,105.1,1582.75,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1.25,0,0,105.51666666666667,1266.2,7,False,False,197.84,13.14,False
7876-AEHIG,1,0,0,1,51,0,0,60.15,3077.0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,4.25,0,1,60.333333333333336,724.0,6,False,True,439.57,8.59,False
7945-HLKEA,1,0,0,0,60,1,0,64.75,4039.5,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,5.0,0,1,67.325,807.9,5,False,False,673.25,10.79,False
9342-VNIMQ,0,0,0,0,33,1,1,54.65,1665.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.75,0,0,50.46060606060606,605.5272727272727,3,False,True,416.3,13.66,False
9851-KIELU,0,0,0,0,10,1,1,110.1,1043.3,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.8333333333333334,1,0,104.33,1251.9599999999998,8,False,False,115.92,12.23,False
3523-BRGUW,0,1,0,0,26,1,0,19.3,504.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2.1666666666666665,0,0,19.392307692307693,232.70769230769233,1,False,True,252.1,9.65,False
3908-BLSYF,1,0,0,0,6,1,0,83.9,497.55,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.5,1,0,82.925,995.1,4,False,False,99.51,16.78,False
3199-NPKCN,1,0,1,0,67,1,1,111.25,7511.65,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,5.583333333333333,0,1,112.1141791044776,1345.3701492537314,7,False,False,938.96,13.91,True
5170-PTRKA,1,0,1,1,49,0,1,35.8,1782.0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,4.083333333333333,0,1,36.36734693877551,436.40816326530614,3,False,True,445.5,8.95,False
4661-NJEUX,0,0,0,0,1,1,1,20.05,20.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,20.05,240.60000000000002,1,False,False,10.02,10.02,False
2123-AGEEN,1,1,0,0,7,1,1,84.35,609.65,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5833333333333334,1,0,87.09285714285714,1045.1142857142856,4,False,False,121.93,16.87,False
1258-YMZNM,1,1,0,0,27,1,1,110.5,2857.6,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,2.25,0,0,105.83703703703704,1270.0444444444445,7,False,True,357.2,13.81,False
0048-LUMLS,0,0,1,1,37,1,0,91.2,3247.55,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,3.0833333333333335,0,0,87.77162162162162,1053.2594594594595,4,False,True,649.51,18.24,False
7549-MYGPK,1,0,1,1,63,1,1,100.55,6215.35,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,5.25,0,1,98.65634920634922,1183.8761904761905,6,False,False,887.91,14.36,True
5898-IGSLP,0,0,1,1,31,1,0,89.3,2823.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2.5833333333333335,0,0,91.06451612903226,1092.774193548387,5,False,False,470.5,14.88,False
3804-RVTGV,0,0,1,1,50,1,1,103.85,5017.9,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,4.166666666666667,0,1,100.35799999999999,1204.2959999999998,6,False,True,716.84,14.84,True
6259-WJQLC,0,1,0,0,32,1,1,81.1,2619.25,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,0,0,81.8515625,982.21875,3,False,True,654.81,20.27,False
9227-LUNBG,1,0,0,0,1,0,0,24.6,24.6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,24.6,295.20000000000005,1,False,False,12.3,12.3,False
7997-EASSD,1,0,1,0,63,1,1,81.2,4965.1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,5.25,0,1,78.81111111111112,945.7333333333333,3,False,True,1241.28,20.3,False
0730-KOAVE,0,0,0,0,30,1,1,94.3,2679.7,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2.5,0,0,89.32333333333332,1071.8799999999999,5,False,True,446.62,15.72,False
8975-SKGRX,0,0,1,0,71,1,1,116.1,8310.55,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,5.916666666666667,0,1,117.04999999999998,1404.6,8,False,True,923.39,12.9,True
0678-RLHVP,1,0,0,0,53,1,0,105.55,5682.25,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,4.416666666666667,0,1,107.2122641509434,1286.5471698113206,6,False,False,811.75,15.08,True
4315-MURBD,1,0,0,0,12,1,1,98.9,1120.95,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1.0,1,0,93.41250000000001,1120.95,6,False,True,160.14,14.13,False
2267-FPIMA,0,0,1,0,50,1,1,94.4,4914.9,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,4.166666666666667,0,1,98.29799999999999,1179.5759999999998,5,False,True,819.15,15.73,False
1051-GEJLJ,1,0,0,0,2,1,0,19.5,27.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.16666666666666666,1,0,13.775,165.3,1,False,False,13.78,9.75,False
9734-YWGEX,1,0,0,0,9,1,0,98.3,923.5,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.75,1,0,102.61111111111111,1231.3333333333333,5,False,True,153.92,16.38,False
2719-BDAQO,0,0,0,0,17,1,0,93.85,1625.65,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.4166666666666667,0,0,95.62647058823529,1147.5176470588235,5,False,False,270.94,15.64,False
5285-MVEHD,1,0,1,0,56,1,1,105.6,6068.65,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,4.666666666666667,0,1,108.36874999999999,1300.4249999999997,7,False,True,758.58,13.2,True
0379-DJQHR,0,0,1,1,67,1,0,81.35,5398.6,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,5.583333333333333,0,1,80.57611940298509,966.913432835821,7,False,True,674.82,10.17,False
0781-LKXBR,0,1,0,0,9,1,1,100.5,918.6,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.75,1,0,102.06666666666666,1224.8,5,False,False,153.1,16.75,False
5543-QDCRY,0,0,0,0,4,1,1,56.4,234.85,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3333333333333333,1,0,58.7125,704.5500000000001,3,False,False,58.71,14.1,False
0297-RBCSG,0,0,0,0,19,1,1,65.35,1231.85,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1.5833333333333333,0,0,64.83421052631579,778.0105263157894,5,False,True,205.31,10.89,False
4694-PHWFW,1,0,0,1,8,1,0,19.95,170.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6666666666666666,1,0,21.3625,256.35,1,False,False,85.45,9.98,False
0835-JKADZ,1,0,0,0,71,1,1,111.25,7984.15,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,5.916666666666667,0,1,112.45281690140844,1349.4338028169013,7,False,False,998.02,13.91,True
1907-UBQFC,0,1,0,0,10,1,1,72.85,688.65,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8333333333333334,1,0,68.865,826.3799999999999,3,False,False,172.16,18.21,False
7508-SMHXL,1,1,0,0,15,1,0,89.0,1288.3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.25,0,0,85.88666666666667,1030.6399999999999,4,False,True,257.66,17.8,False
3865-YIOTT,0,0,1,1,72,1,1,106.1,7848.5,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,6.0,0,1,109.00694444444444,1308.0833333333333,6,False,True,1121.21,15.16,True
5993-BQHEA,0,0,0,0,12,1,0,20.05,267.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0,1,0,22.25,267.0,1,False,True,133.5,10.02,False
6024-RUGGH,0,0,1,1,72,1,1,25.2,1798.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,6.0,0,1,24.984722222222224,299.81666666666666,1,False,True,899.45,12.6,False
6513-EECDB,0,1,1,0,1,1,1,73.55,73.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,73.55,882.6,2,False,False,24.52,24.52,False
3956-CJUST,1,1,0,0,23,1,1,75.4,1643.55,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9166666666666667,0,0,71.45869565217392,857.5043478260869,3,False,True,410.89,18.85,False
4079-WWQQQ,0,0,0,0,72,0,1,65.55,4807.45,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,66.77013888888888,801.2416666666667,7,False,True,600.93,8.19,False
6103-BOCOU,1,0,0,0,26,1,1,80.7,2193.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.1666666666666665,0,0,84.34615384615384,1012.1538461538462,3,False,False,548.25,20.18,False
5149-TGWDZ,1,0,0,0,21,1,1,104.55,2239.4,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,1.75,0,0,106.63809523809525,1279.6571428571428,7,False,False,279.92,13.07,False
7471-WNSUF,0,0,1,0,60,1,0,24.15,1505.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,5.0,0,1,25.098333333333336,301.18,1,False,True,752.95,12.08,False
8942-DBMHZ,0,0,0,0,12,1,0,20.45,255.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.0,1,0,21.279166666666665,255.35,1,False,False,127.68,10.22,False
4301-VVZKA,0,0,1,0,16,1,1,75.4,1189.4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.3333333333333333,0,0,74.3375,892.0500000000001,2,False,False,396.47,25.13,False
9199-PWQVC,1,0,1,0,63,1,1,79.7,4786.15,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,5.25,0,1,75.97063492063492,911.647619047619,6,False,True,683.74,11.39,False
4824-GUCBY,1,1,0,0,22,1,0,81.7,1820.9,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.8333333333333333,0,0,82.76818181818182,993.218181818182,4,False,False,364.18,16.34,False
5393-HJZSM,1,0,1,1,32,1,0,76.3,2404.15,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,2.6666666666666665,0,0,75.1296875,901.5562500000001,7,False,True,300.52,9.54,False
7074-IEVOJ,1,1,0,0,3,1,1,79.4,205.05,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,1,0,68.35000000000001,820.2,3,False,False,51.26,19.85,False
9625-QSTYE,1,0,0,0,13,1,1,81.15,952.3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0833333333333333,0,0,73.25384615384615,879.0461538461539,4,False,False,190.46,16.23,False
0862-PRCBS,1,0,1,1,68,1,1,103.75,7039.45,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,5.666666666666667,0,1,103.52132352941176,1242.2558823529412,6,False,True,1005.64,14.82,True
8812-ZRHFP,1,0,1,1,30,1,0,86.45,2538.05,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,2.5,0,0,84.60166666666667,1015.22,4,False,False,507.61,17.29,False
5146-CBVOE,1,0,0,0,16,1,0,75.1,1212.85,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,0,0,75.803125,909.6374999999999,3,False,True,303.21,18.77,False
0454-OKRCT,0,0,0,0,33,1,0,80.6,2651.1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2.75,0,0,80.33636363636363,964.0363636363636,4,False,True,530.22,16.12,False
5787-KXGIY,0,0,1,0,72,1,0,19.3,1304.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,6.0,0,1,18.12222222222222,217.46666666666667,1,False,True,652.4,9.65,False
4750-ZRXIU,1,1,0,0,4,1,1,84.6,360.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3333333333333333,1,0,90.025,1080.3000000000002,3,False,False,90.02,21.15,False
4198-VFOEA,1,0,0,0,12,0,1,33.6,435.45,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1.0,1,0,36.2875,435.45,3,False,False,108.86,8.4,False
6630-UJZMY,1,1,1,0,4,1,1,83.25,308.05,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3333333333333333,1,0,77.0125,924.1500000000001,3,False,False,77.01,20.81,False
5709-LVOEQ,1,0,1,1,0,1,0,80.85,0.0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0.0,1,0,,,7,False,False,0.0,10.11,False
6400-BWQKW,1,0,0,0,6,1,1,79.05,434.5,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,1,0,72.41666666666667,869.0,3,False,False,108.62,19.76,False
2692-AQCPF,1,0,1,0,65,1,1,108.05,7118.9,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,5.416666666666667,0,1,109.52153846153846,1314.2584615384615,7,False,True,889.86,13.51,True
0347-UBKUZ,1,0,0,0,15,1,0,19.9,320.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.25,0,0,21.363333333333333,256.36,1,False,False,160.22,9.95,False
0835-DUUIQ,1,0,0,1,24,1,0,21.05,531.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2.0,0,0,22.147916666666664,265.775,1,False,True,265.77,10.52,False
0811-GSDTP,1,0,0,1,13,0,0,30.15,382.2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0833333333333333,0,0,29.4,352.8,2,False,False,127.4,10.05,False
7567-ECMCM,0,0,0,0,24,1,1,79.85,2001.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2.0,0,0,83.375,1000.5,3,False,True,500.25,19.96,False
6115-ZTBFQ,1,0,1,0,72,0,0,65.5,4919.7,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,68.32916666666667,819.9499999999999,7,False,True,614.96,8.19,False
6353-BRMMA,1,0,1,1,54,1,1,104.1,5645.8,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,4.5,0,1,104.55185185185185,1254.6222222222223,6,False,True,806.54,14.87,True
6680-WKXRZ,1,0,0,0,3,1,0,74.4,215.8,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,1,0,71.93333333333334,863.2,2,False,True,71.93,24.8,False
6231-WFGFH,0,0,1,1,4,1,1,20.5,77.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3333333333333333,1,0,19.4,232.79999999999998,1,False,False,38.8,10.25,False
9904-EHEVJ,1,1,1,1,32,1,1,91.35,2896.55,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2.6666666666666665,0,0,90.5171875,1086.2062500000002,4,False,False,579.31,18.27,False
