customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,monthly_charge_group,total_charge_group,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,has_streaming,has_internet,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
8714-CTZJW,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.85,319.6,No,0-12m,High ($70-$100),P10-25,0.3333333333333333,1,0,79.9,958.8000000000001,Yes,Yes,4,Yes,Yes,63.92,16.57,No
3569-EDBPQ,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,No,13-24m,High ($70-$100),P50-75,2.0,0,0,80.75208333333333,969.025,No,Yes,4,Yes,No,387.61,16.87,No
3131-NWVFJ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,294.5,No,13-24m,Low(<40$),P10-25,1.1666666666666667,0,0,21.035714285714285,252.42857142857142,No,No,1,No,No,147.25,9.78,No
7521-YXVZY,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3,No,0-12m,Low(<40$),P0-10,0.25,1,0,19.433333333333334,233.2,No,No,1,No,No,29.15,9.98,No
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,Yes,0-12m,High ($70-$100),P25-50,0.3333333333333333,1,0,110.7125,1328.5500000000002,Yes,Yes,6,Yes,Yes,63.26,14.26,No
6240-EURKS,Female,0,No,Yes,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,Yes,13-24m,Low(<40$),P25-50,1.5,0,0,30.72222222222222,368.6666666666667,Yes,Yes,2,Yes,No,184.33,11.67,No
2373-NTKOD,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,No,0-12m,Medium ($40-$70),P25-50,0.6666666666666666,1,0,68.30625,819.6750000000001,Yes,Yes,4,Yes,No,109.29,13.25,No
1970-KKFWL,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,797.1,No,25-48m,Low(<40$),P25-50,2.9166666666666665,0,0,22.774285714285714,273.2914285714286,No,No,1,No,Yes,398.55,11.65,No
6960-HVYXR,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,Yes,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,76.0,912.0,No,Yes,2,Yes,No,25.33,25.33,No
9337-SRRNI,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,No,49-72m,Low(<40$),P50-75,5.5,0,1,25.36060606060606,304.3272727272727,No,No,1,No,Yes,836.9,12.65,No
0895-UADGO,Male,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,No,0-12m,Medium ($40-$70),P10-25,0.6666666666666666,1,0,42.93125,515.1750000000001,Yes,Yes,4,No,No,68.69,8.91,No
5678-VFNEQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.1,7412.25,No,49-72m,Very High (>$100),P90-100,5.916666666666667,0,1,104.39788732394366,1252.774647887324,Yes,Yes,6,No,Yes,1058.89,14.87,Yes
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,No,25-48m,High ($70-$100),P75-90,3.5833333333333335,0,0,93.93023255813954,1127.1627906976744,Yes,Yes,4,Yes,Yes,807.8,18.51,No
7024-OHCCK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes,0-12m,High ($70-$100),P10-25,0.16666666666666666,1,0,85.425,1025.1000000000001,Yes,Yes,4,Yes,No,34.17,18.77,No
2692-BUCFV,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6,No,25-48m,Very High (>$100),P50-75,2.4166666666666665,0,0,101.67586206896551,1220.1103448275862,Yes,Yes,6,Yes,Yes,421.23,14.49,No
7861-UVUFT,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,Yes,13-24m,High ($70-$100),P25-50,1.25,0,0,87.22666666666667,1046.72,Yes,Yes,4,Yes,No,261.68,16.86,No
1830-GGFNM,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,No,49-72m,High ($70-$100),P90-100,5.416666666666667,0,1,93.51923076923077,1122.230769230769,No,Yes,6,No,Yes,868.39,13.51,No
5302-BDJNT,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,No,25-48m,High ($70-$100),P50-75,2.9166666666666665,0,0,97.66285714285713,1171.9542857142858,Yes,Yes,5,Yes,No,569.7,15.92,No
5223-UZAVK,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,No,49-72m,Very High (>$100),P90-100,5.333333333333333,0,1,103.184375,1238.2125,Yes,Yes,6,No,Yes,943.4,14.33,Yes
4859-ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,No,49-72m,Medium ($40-$70),P50-75,4.833333333333333,0,1,54.601724137931036,655.2206896551725,Yes,Yes,5,No,Yes,527.82,9.25,No
5651-WYIPH,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75,No,13-24m,Medium ($40-$70),P25-50,1.5,0,0,48.09722222222222,577.1666666666666,No,Yes,3,Yes,Yes,216.44,12.46,No
9350-VLHMB,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,No,49-72m,High ($70-$100),P90-100,5.583333333333333,0,1,95.12089552238807,1141.4507462686568,Yes,Yes,4,Yes,Yes,1274.62,17.91,No
3498-LZGQZ,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.15,1177.05,No,49-72m,Low(<40$),P25-50,5.25,0,1,18.683333333333334,224.2,No,No,1,No,No,588.52,9.57,No
8785-CJSHH,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,49-72m,High ($70-$100),P90-100,5.0,0,1,99.7625,1197.15,Yes,Yes,5,Yes,No,997.62,16.63,No
5357-TZHPP,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,Yes,0-12m,High ($70-$100),P25-50,0.75,1,0,81.38888888888889,976.6666666666666,Yes,Yes,3,Yes,Yes,183.12,21.1,No
3870-SPZSI,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,No,49-72m,Very High (>$100),P90-100,5.833333333333333,0,1,112.415,1348.98,Yes,Yes,8,No,Yes,874.34,12.56,Yes
0680-DFNNY,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,13-24m,Very High (>$100),P50-75,1.25,0,0,100.27,1203.24,Yes,Yes,5,Yes,No,250.68,16.85,No
7560-QRBXH,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7,No,25-48m,Low(<40$),P25-50,4.0,0,1,19.514583333333334,234.175,No,No,1,No,No,468.35,9.98,No
7077-XJMET,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No,0-12m,High ($70-$100),P25-50,1.0,1,0,61.78333333333333,741.4,Yes,Yes,6,Yes,No,105.91,10.59,No
8752-GHJFU,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,No,49-72m,High ($70-$100),P90-100,5.916666666666667,0,1,92.74929577464789,1112.9915492957746,No,Yes,6,No,No,940.74,13.14,No
6896-SRVYQ,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,No,25-48m,High ($70-$100),P50-75,3.6666666666666665,0,0,70.96363636363637,851.5636363636364,No,Yes,3,Yes,No,780.6,18.46,No
7767-UXAGJ,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,Yes,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,50.45,605.4000000000001,No,Yes,2,Yes,No,16.82,16.82,No
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,No,25-48m,Low(<40$),P25-50,3.75,0,0,24.183333333333334,290.2,No,No,1,No,No,544.12,12.22,No
6510-UPNKS,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,615.35,No,13-24m,Low(<40$),P25-50,1.9166666666666667,0,0,26.754347826086956,321.0521739130435,No,No,1,No,Yes,307.68,12.4,No
6718-BDGHG,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,No,25-48m,Medium ($40-$70),P50-75,3.5833333333333335,0,0,67.63255813953488,811.5906976744185,Yes,Yes,4,No,Yes,581.64,12.97,No
9046-DQMTP,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No,25-48m,Low(<40$),P25-50,2.9166666666666665,0,0,21.14,253.68,No,No,1,Yes,Yes,369.95,10.38,No
6439-LAJXL,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,No,0-12m,Medium ($40-$70),P25-50,0.75,1,0,65.98333333333333,791.8000000000001,Yes,Yes,6,No,No,84.84,9.85,No
1571-SAVHK,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,Yes,0-12m,High ($70-$100),P25-50,1.0,1,0,94.39583333333333,1132.75,Yes,Yes,5,No,No,188.79,16.66,No
9052-VKDUW,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,No,49-72m,Very High (>$100),P90-100,5.416666666666667,0,1,111.19153846153846,1334.2984615384614,Yes,Yes,7,Yes,Yes,903.43,13.68,Yes
9546-CQJSU,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,0-12m,High ($70-$100),P10-25,0.16666666666666666,1,0,96.8,1161.6000000000001,Yes,Yes,4,Yes,No,38.72,18.28,No
1666-JZPZT,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1291.35,No,25-48m,Medium ($40-$70),P25-50,2.25,0,0,47.827777777777776,573.9333333333333,No,Yes,2,No,No,430.45,16.33,No
5777-KJIRB,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,No,25-48m,Medium ($40-$70),P50-75,3.3333333333333335,0,0,50.58875,607.0649999999999,No,Yes,3,No,No,505.89,12.56,No
0506-LVNGN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes,0-12m,High ($70-$100),P10-25,0.4166666666666667,1,0,69.92999999999999,839.1599999999999,No,Yes,3,Yes,Yes,87.41,18.89,No
7677-SJJJK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,153.95,No,0-12m,Low(<40$),P10-25,0.6666666666666666,1,0,19.24375,230.92499999999998,No,No,1,No,Yes,76.97,9.95,No
2480-EJWYP,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,No,49-72m,High ($70-$100),P75-90,4.833333333333333,0,1,94.11724137931034,1129.4068965517242,Yes,Yes,5,No,Yes,909.8,16.3,No
3253-HKOKL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,No,49-72m,Very High (>$100),P75-90,4.333333333333333,0,1,100.85480769230769,1210.2576923076924,Yes,Yes,6,No,No,749.21,14.33,Yes
7055-HNEOJ,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No,0-12m,Medium ($40-$70),P10-25,0.25,1,0,51.51666666666667,618.2,No,Yes,4,No,No,30.91,11.16,No
5514-YQENT,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,No,25-48m,Very High (>$100),P75-90,3.4166666666666665,0,0,109.93048780487804,1319.1658536585364,Yes,Yes,8,No,No,500.79,12.35,No
3211-AAPKX,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,No,13-24m,High ($70-$100),P50-75,1.6666666666666667,0,0,101.5975,1219.17,Yes,Yes,5,No,No,338.66,16.42,No
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,No,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,50.05,600.6,No,Yes,2,Yes,No,16.68,16.68,No
2951-QOQTK,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes,0-12m,High ($70-$100),P10-25,0.3333333333333333,1,0,83.1125,997.35,No,Yes,3,Yes,Yes,83.11,20.2,No
2958-NHPPS,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,No,13-24m,Low(<40$),P25-50,1.9166666666666667,0,0,20.604347826086954,247.25217391304346,No,No,1,Yes,No,236.95,10.42,No
6806-YDEUL,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,No,0-12m,Low(<40$),P10-25,0.5,1,0,17.8,213.6,No,No,1,Yes,Yes,53.4,9.75,No
1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,No,0-12m,Low(<40$),P10-25,0.6666666666666666,1,0,19.075,228.9,No,No,1,No,No,76.3,9.68,No
6890-PFRQX,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No,13-24m,Medium ($40-$70),P25-50,1.5,0,0,66.63333333333334,799.6,Yes,Yes,5,No,No,199.9,11.58,No
0222-CNVPT,Male,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,49-72m,Medium ($40-$70),P50-75,4.333333333333333,0,1,49.135576923076925,589.6269230769232,Yes,Yes,4,Yes,Yes,511.01,9.76,No
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,25-48m,High ($70-$100),P50-75,2.5833333333333335,0,0,96.1032258064516,1153.2387096774191,Yes,Yes,5,Yes,No,496.53,15.75,No
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,No,25-48m,Low(<40$),P25-50,2.4166666666666665,0,0,22.58103448275862,270.9724137931035,No,No,1,No,No,327.42,10.32,No
1621-YNCJH,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,No,25-48m,Very High (>$100),P75-90,3.0,0,0,106.51111111111112,1278.1333333333334,Yes,Yes,7,No,Yes,479.3,13.26,No
3473-XIIIT,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,Yes,13-24m,High ($70-$100),P50-75,1.3333333333333333,0,0,95.921875,1151.0625,Yes,Yes,5,Yes,No,255.79,16.67,No
6362-QHAFM,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,25-48m,Very High (>$100),P75-90,3.5,0,0,109.19404761904761,1310.3285714285714,Yes,Yes,6,No,No,655.16,15.47,No
7893-IXHRQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,20.55,246.60000000000002,No,No,1,Yes,No,10.28,10.28,No
3070-BDOQC,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,No,49-72m,High ($70-$100),P75-90,5.0,0,1,99.0175,1188.21,Yes,Yes,6,No,No,848.72,14.24,No
2952-QAYZF,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.3,424.15,Yes,0-12m,High ($70-$100),P25-50,0.4166666666666667,1,0,84.83,1017.9599999999999,No,Yes,4,Yes,No,84.83,17.06,No
6234-PFPXL,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,13-24m,High ($70-$100),P50-75,1.8333333333333333,0,0,101.58863636363635,1219.0636363636363,Yes,Yes,5,Yes,Yes,372.49,15.98,No
9824-QCJPK,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,No,25-48m,Low(<40$),P25-50,3.0,0,0,18.520833333333332,222.25,No,No,1,No,No,333.38,10.0,No
4763-PGDPO,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,281.0,Yes,0-12m,High ($70-$100),P10-25,0.3333333333333333,1,0,70.25,843.0,No,Yes,2,Yes,No,93.67,23.47,No
4283-IVYCI,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.95,547.8,No,0-12m,Medium ($40-$70),P25-50,0.75,1,0,60.86666666666666,730.4,Yes,Yes,5,No,No,91.3,10.82,No
1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,No,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,74.6,895.1999999999999,No,Yes,3,Yes,Yes,18.65,18.65,No
8205-MQUGY,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.2,571.15,No,0-12m,Medium ($40-$70),P25-50,1.0,1,0,47.59583333333333,571.15,No,Yes,3,Yes,No,142.79,12.3,No
8970-ANWXO,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,No,13-24m,High ($70-$100),P50-75,1.9166666666666667,0,0,76.37391304347825,916.4869565217391,Yes,Yes,5,No,No,292.77,12.29,No
9480-BQJEI,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,49-72m,High ($70-$100),P75-90,5.166666666666667,0,1,92.44274193548387,1109.3129032258064,Yes,Yes,5,No,Yes,955.24,15.38,No
5394-SVGJV,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,Yes,25-48m,High ($70-$100),P50-75,3.0833333333333335,0,0,93.9337837837838,1127.2054054054054,Yes,Yes,5,Yes,Yes,579.26,16.47,No
6979-TNDEU,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,156.85,No,0-12m,Low(<40$),P10-25,0.6666666666666666,1,0,19.60625,235.275,No,No,1,No,No,78.42,9.6,No
9777-WJJPR,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,25-48m,High ($70-$100),P50-75,2.5833333333333335,0,0,86.55483870967741,1038.658064516129,Yes,Yes,4,Yes,Yes,536.64,17.73,No
9283-LZQOH,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4,896.75,Yes,13-24m,High ($70-$100),P25-50,1.0833333333333333,0,0,68.98076923076923,827.7692307692308,No,Yes,2,Yes,Yes,298.92,24.8,No
7079-QRCBC,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407.3,Yes,13-24m,High ($70-$100),P50-75,2.0,0,0,100.30416666666667,1203.65,Yes,Yes,5,Yes,No,401.22,16.46,No
9495-SKLKD,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,25-48m,High ($70-$100),P75-90,3.75,0,0,99.03666666666666,1188.4399999999998,Yes,Yes,5,Yes,Yes,742.78,15.99,No
6048-UWKAL,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,49-72m,Very High (>$100),P90-100,5.75,0,1,101.4340579710145,1217.208695652174,Yes,Yes,6,No,Yes,999.85,15.06,Yes
5067-DGXLL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,18.4,220.79999999999998,No,No,1,No,No,18.4,10.12,No
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,Yes,49-72m,Very High (>$100),P90-100,5.083333333333333,0,1,107.33934426229509,1288.072131147541,Yes,Yes,6,No,No,935.39,15.14,Yes
9851-QXEEQ,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.7,4346.4,Yes,25-48m,Very High (>$100),P75-90,3.4166666666666665,0,0,106.00975609756097,1272.1170731707316,Yes,Yes,6,Yes,No,620.91,14.96,No
6281-FKEWS,Female,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,25-48m,Medium ($40-$70),P50-75,3.6666666666666665,0,0,51.47727272727273,617.7272727272727,Yes,Yes,4,No,No,453.0,9.81,No
8898-KASCD,Male,0,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,25-48m,Low(<40$),P25-50,3.25,0,0,33.56794871794872,402.81538461538463,No,Yes,3,No,No,327.29,8.89,No
9242-TKFSV,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,49-72m,Medium ($40-$70),P75-90,6.0,0,1,66.03194444444445,792.3833333333333,Yes,Yes,7,No,Yes,594.29,8.14,No
9290-SHCMB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,13-24m,High ($70-$100),P25-50,1.0833333333333333,0,0,95.04230769230769,1140.5076923076924,Yes,Yes,5,Yes,No,205.92,16.14,No
0743-HNPFG,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,49-72m,Medium ($40-$70),P50-75,4.25,0,1,69.8529411764706,838.2352941176471,Yes,Yes,6,No,Yes,508.93,9.96,No
2277-BKJKN,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,49-72m,High ($70-$100),P90-100,5.916666666666667,0,1,101.60211267605634,1219.225352112676,Yes,Yes,6,No,No,1030.54,14.17,No
9809-IMGCQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,Yes,13-24m,High ($70-$100),P50-75,1.8333333333333333,0,0,94.67954545454545,1136.1545454545453,Yes,Yes,4,Yes,No,416.59,19.34,No
5208-HFSBT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes,0-12m,Medium ($40-$70),P10-25,0.16666666666666666,1,0,51.375,616.5,No,Yes,4,Yes,Yes,20.55,11.01,No
5035-PGZXH,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,49-72m,Very High (>$100),P75-90,4.666666666666667,0,1,105.61428571428571,1267.3714285714284,Yes,Yes,6,No,No,844.91,15.26,Yes
